cell_id,group,mode,channel,family,name,control,kind,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-07,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-06,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-05,,shared_minus_overlapping_pair_trace,-0.0002778768539428711,-0.0019567012786865234,0.0019567012786865234,126.66665649414062,-0.0001977372169494629,9.608268737792969e-05,-0.0016800612211227417
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,,shared_minus_overlapping_pair_trace,-1.0890761586779263e-05,-0.0001971125602722168,0.0001971125602722168,133.33331298828125,-1.813928286234538e-05,1.6644597053527832e-05,-0.0001547541469335556
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-04,,shared_minus_overlapping_pair_trace,0.00040940442704595625,-0.0038262605667114258,0.0038262605667114258,133.33331298828125,-0.0003502877553304037,0.0007957518100738525,-0.0026772618293762207
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,,shared_minus_overlapping_pair_trace,7.845709478715435e-05,-0.0003454238176345825,0.0003454238176345825,186.66665649414062,-2.9047528902689618e-05,8.893758058547974e-05,-0.0002000788226723671
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-03,,shared_minus_overlapping_pair_trace,-0.00027801989926956594,-0.0019572973251342773,0.0019572973251342773,126.66665649414062,-0.0001978270212809245,9.605288505554199e-05,-0.0016807317733764648
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,,shared_minus_overlapping_pair_trace,-1.1531014934007544e-05,-0.00019402801990509033,0.00019402801990509033,133.33331298828125,-1.80599590142568e-05,1.6752630472183228e-05,-0.00015424005687236786
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-02,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-01,,shared_minus_overlapping_pair_trace,-7.947286384535346e-09,-1.1920928955078125e-07,1.1920928955078125e-07,60.0,-7.947285970052084e-10,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-01,,shared_minus_overlapping_pair_trace,-9.934107980669182e-10,-1.4901161193847656e-08,1.4901161193847656e-08,60.0,-9.934107462565105e-11,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+00,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+00,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+01,,shared_minus_overlapping_pair_trace,7.947286384535346e-09,1.1920928955078125e-07,1.1920928955078125e-07,60.0,7.947285970052084e-10,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+01,,shared_minus_overlapping_pair_trace,9.934107980669182e-10,1.4901161193847656e-08,1.4901161193847656e-08,60.0,9.934107462565105e-11,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+02,,shared_minus_overlapping_pair_trace,-7.947286384535346e-09,-1.1920928955078125e-07,1.1920928955078125e-07,66.66665649414062,-7.947285970052084e-10,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+02,,shared_minus_overlapping_pair_trace,-9.934107980669182e-10,-1.4901161193847656e-08,1.4901161193847656e-08,66.66665649414062,-9.934107462565105e-11,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+03,,shared_minus_overlapping_pair_trace,0.00027801195392385125,0.0019572973251342773,0.0019572973251342773,126.66665649414062,0.00019782384236653646,-9.603798389434814e-05,0.0016806870698928833
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+03,,shared_minus_overlapping_pair_trace,1.5855828678468242e-05,0.00017765164375305176,0.00017765164375305176,133.33331298828125,1.7749816179275514e-05,-1.7466023564338684e-05,0.00015307217836380005
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+04,,shared_minus_overlapping_pair_trace,-0.0004093885363545269,0.0038262605667114258,0.0038262605667114258,133.33331298828125,0.0003502941131591797,-0.0007957369089126587,0.0026773661375045776
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+04,,shared_minus_overlapping_pair_trace,-8.137722761603072e-05,0.00029969215393066406,0.00029969215393066406,186.66665649414062,2.546896537144979e-05,-9.948574006557465e-05,0.00019015278667211533
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+05,,shared_minus_overlapping_pair_trace,0.00027790068998001516,0.0019567012786865234,0.0019567012786865234,126.66665649414062,0.0001977396011352539,-9.608268737792969e-05,0.0016800612211227417
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+05,,shared_minus_overlapping_pair_trace,1.656810491112992e-05,0.00017461180686950684,0.00017461180686950684,126.66665649414062,1.767744620641073e-05,-1.7581507563591003e-05,0.00015262421220541
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+06,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+06,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+07,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+07,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+08,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+08,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+09,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+09,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+10,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+10,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+11,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+11,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,SBC,bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,-0.008899434469640255,-0.06256651878356934,0.06256651878356934,126.66665649414062,-0.006329201857248942,0.003074347972869873,-0.05374859273433685
70#15,PC_ON,H1_off,probability,SBC,bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,-0.00043791631469503045,-0.005950644612312317,0.005950644612312317,133.33331298828125,-0.0005731417735417684,0.000547969713807106,-0.004921616055071354
70#15,PC_ON,H1_off,logit,SBC,control_bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,SBC,control_bright_surround_minus_dark_surround,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Hermann,intersection_minus_corridor,,shared_minus_overlapping_pair_trace,-0.004442024044692516,-0.03127896785736084,0.03127896785736084,126.66665649414062,-0.0031632693608601888,0.0015369653701782227,-0.026860520243644714
70#15,PC_ON,H1_off,probability,Hermann,intersection_minus_corridor,,shared_minus_overlapping_pair_trace,-0.00030105511541478336,-0.0030513256788253784,0.0030513256788253784,126.66665649414062,-0.0003011939426263174,0.00028295814990997314,-0.00265467818826437
70#15,PC_ON,H1_off,logit,Hermann,control_intersection_minus_corridor,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Hermann,control_intersection_minus_corridor,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,White,on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.004451910499483347,0.031308650970458984,0.031308650970458984,126.66665649414062,0.003166597684224447,-0.001537322998046875,0.026895344257354736
70#15,PC_ON,H1_off,probability,White,on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.00021842122077941895,0.0029733479022979736,0.0029733479022979736,133.33331298828125,0.0002864349881807963,-0.0002740155905485153,0.0024585165083408356
70#15,PC_ON,H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,White,control_on_bright_bar_minus_on_dark_bar,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,White,remote_contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,0.004451910499483347,0.031308650970458984,0.031308650970458984,126.66665649414062,0.003166597684224447,-0.001537322998046875,0.026895344257354736
70#15,PC_ON,H1_off,probability,White,remote_contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,0.00021842122077941895,0.0029733479022979736,0.0029733479022979736,133.33331298828125,0.0002864349881807963,-0.0002740155905485153,0.0024585165083408356
70#15,PC_ON,H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,White,remote_contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,logit,Hermann,contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,-0.004442024044692516,-0.03127896785736084,0.03127896785736084,126.66665649414062,-0.0031632693608601888,0.0015369653701782227,-0.026860520243644714
70#15,PC_ON,H1_off,probability,Hermann,contour_rearrangement_A_minus_B,,shared_minus_overlapping_pair_trace,-0.00030105511541478336,-0.0030513256788253784,0.0030513256788253784,126.66665649414062,-0.0003011939426263174,0.00028295814990997314,-0.00265467818826437
70#15,PC_ON,H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,H1_off,probability,Hermann,contour_rearrangement_control_A_minus_B,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,direct_BC_off,logit,White,remote_contour_rearrangement,False,diagnostic_minus_original,-3.814697265625e-06,-1.6689300537109375e-05,1.6689300537109375e-05,133.33331298828125,-2.147356669108073e-06,-5.960464477539062e-07,-1.5288591384887695e-05
70#15,PC_ON,direct_BC_off,probability,White,remote_contour_rearrangement,False,diagnostic_minus_original,-4.276633376321115e-07,-1.862645149230957e-06,1.862645149230957e-06,133.33331298828125,-2.3951133092244467e-07,-6.51925802230835e-08,-1.7061829566955566e-06
70#15,PC_ON,direct_BC_off,logit,White,remote_contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,direct_BC_off,probability,White,remote_contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,direct_BC_off,logit,Hermann,contour_rearrangement,False,diagnostic_minus_original,-1.5099843722055084e-06,-6.67572021484375e-06,6.67572021484375e-06,133.33331298828125,-8.447964986165365e-07,-2.384185791015625e-07,-5.990266799926758e-06
70#15,PC_ON,direct_BC_off,probability,Hermann,contour_rearrangement,False,diagnostic_minus_original,-1.2467305054997269e-07,-5.513429641723633e-07,5.513429641723633e-07,160.0,-7.470448811848959e-08,-2.1420419216156006e-08,-4.628673195838928e-07
70#15,PC_ON,direct_BC_off,logit,Hermann,contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,direct_BC_off,probability,Hermann,contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,White,remote_contour_rearrangement,False,diagnostic_minus_original,1.0855992513825186e-05,3.409385681152344e-05,3.409385681152344e-05,120.0,4.021326700846354e-06,2.771615982055664e-06,3.1888484954833984e-05
70#15,PC_ON,AC_off,logit,White,remote_contour_rearrangement,False,previous_diagnostic_minus_original,2.6909510779660195e-05,8.535385131835938e-05,8.535385131835938e-05,120.0,9.578069051106772e-06,5.9604644775390625e-06,7.969141006469727e-05
70#15,PC_ON,AC_off,logit,White,remote_contour_rearrangement,False,shared_minus_overlapping_diagnostic_change,-1.605351826583501e-05,-5.14984130859375e-05,5.14984130859375e-05,126.66665649414062,-5.556742350260417e-06,-3.1888484954833984e-06,-4.780292510986328e-05
70#15,PC_ON,AC_off,probability,White,remote_contour_rearrangement,False,diagnostic_minus_original,1.2109677527405438e-06,3.7997961044311523e-06,3.7997961044311523e-06,120.0,4.4842561086018886e-07,3.110617399215698e-07,3.557652235031128e-06
70#15,PC_ON,AC_off,probability,White,remote_contour_rearrangement,False,previous_diagnostic_minus_original,3.1620263598597376e-06,1.0028481483459473e-05,1.0028481483459473e-05,120.0,1.125633716583252e-06,6.984919309616089e-07,9.369105100631714e-06
70#15,PC_ON,AC_off,probability,White,remote_contour_rearrangement,False,shared_minus_overlapping_diagnostic_change,-1.9510587208060315e-06,-6.258487701416016e-06,6.258487701416016e-06,126.66665649414062,-6.772081057230632e-07,-3.8743019104003906e-07,-5.811452865600586e-06
70#15,PC_ON,AC_off,logit,White,remote_contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,White,remote_contour_rearrangement_control,True,previous_diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,White,remote_contour_rearrangement_control,True,shared_minus_overlapping_diagnostic_change,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,probability,White,remote_contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,probability,White,remote_contour_rearrangement_control,True,previous_diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,probability,White,remote_contour_rearrangement_control,True,shared_minus_overlapping_diagnostic_change,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,Hermann,contour_rearrangement,False,diagnostic_minus_original,3.163019755447749e-06,1.0132789611816406e-05,1.0132789611816406e-05,120.0,1.1785825093587242e-06,8.195638656616211e-07,9.387731552124023e-06
70#15,PC_ON,AC_off,logit,Hermann,contour_rearrangement,False,previous_diagnostic_minus_original,7.899602678662632e-06,2.5033950805664062e-05,2.5033950805664062e-05,120.0,2.8125445048014328e-06,1.7583370208740234e-06,2.3365020751953125e-05
70#15,PC_ON,AC_off,logit,Hermann,contour_rearrangement,False,shared_minus_overlapping_diagnostic_change,-4.736582468467532e-06,-1.5139579772949219e-05,1.5139579772949219e-05,126.66665649414062,-1.6339619954427084e-06,-9.387731552124023e-07,-1.3977289199829102e-05
70#15,PC_ON,AC_off,probability,Hermann,contour_rearrangement,False,diagnostic_minus_original,4.5796235781381256e-07,1.4901161193847656e-06,1.4901161193847656e-06,113.33331298828125,1.601378122965495e-07,1.0989606380462646e-07,1.3504177331924438e-06
70#15,PC_ON,AC_off,probability,Hermann,contour_rearrangement,False,previous_diagnostic_minus_original,1.2526909358712146e-06,4.023313522338867e-06,4.023313522338867e-06,120.0,4.151463508605957e-07,2.477318048477173e-07,3.6302953958511353e-06
70#15,PC_ON,AC_off,probability,Hermann,contour_rearrangement,False,shared_minus_overlapping_diagnostic_change,-7.94728578057402e-07,-2.5331974029541016e-06,2.5331974029541016e-06,120.0,-2.550085385640463e-07,-1.3783574104309082e-07,-2.2798776626586914e-06
70#15,PC_ON,AC_off,logit,Hermann,contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,Hermann,contour_rearrangement_control,True,previous_diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,Hermann,contour_rearrangement_control,True,shared_minus_overlapping_diagnostic_change,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,probability,Hermann,contour_rearrangement_control,True,diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,probability,Hermann,contour_rearrangement_control,True,previous_diagnostic_minus_original,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,probability,Hermann,contour_rearrangement_control,True,shared_minus_overlapping_diagnostic_change,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-12,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-11,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,,shared_minus_overlapping_pair_trace,1.748402951307071e-07,7.152557373046875e-07,7.152557373046875e-07,126.66665649414062,6.039937337239584e-08,2.9802322387695312e-08,4.76837158203125e-07
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,,shared_minus_overlapping_pair_trace,1.1424223345102291e-08,7.450580596923828e-08,7.450580596923828e-08,126.66665649414062,5.165735880533854e-09,2.7939677238464355e-09,4.470348358154297e-08
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,,shared_minus_overlapping_pair_trace,2.3047130071063293e-06,7.3909759521484375e-06,7.3909759521484375e-06,120.0,7.93139139811198e-07,5.066394805908203e-07,6.8247318267822266e-06
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,,shared_minus_overlapping_pair_trace,1.882513345208281e-07,6.48200511932373e-07,6.48200511932373e-07,126.66665649414062,7.331371307373047e-08,4.842877388000488e-08,5.895271897315979e-07
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,,shared_minus_overlapping_pair_trace,1.3438860150927212e-05,4.315376281738281e-05,4.315376281738281e-05,120.0,4.645983378092448e-06,2.60770320892334e-06,4.00543212890625e-05
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,,shared_minus_overlapping_pair_trace,1.1066596243836102e-06,3.829598426818848e-06,3.829598426818848e-06,133.33331298828125,4.3044487635294596e-07,2.4959444999694824e-07,3.462657332420349e-06
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-07,,shared_minus_overlapping_pair_trace,5.220571983954869e-05,0.00016689300537109375,0.00016689300537109375,126.66665649414062,1.8041928609212243e-05,1.0147690773010254e-05,0.00015553832054138184
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,,shared_minus_overlapping_pair_trace,4.298985004425049e-06,1.4960765838623047e-05,1.4960765838623047e-05,133.33331298828125,1.6721089680989584e-06,9.685754776000977e-07,1.3447366654872894e-05
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-06,,shared_minus_overlapping_pair_trace,0.0001522938400739804,0.00048661231994628906,0.00048661231994628906,120.0,5.2639643351236985e-05,2.9638409614562988e-05,0.0004537999629974365
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,,shared_minus_overlapping_pair_trace,1.2546281141112559e-05,4.3623149394989014e-05,4.3623149394989014e-05,133.33331298828125,4.8805773258209224e-06,2.8312206268310547e-06,3.9227306842803955e-05
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-05,,shared_minus_overlapping_pair_trace,0.0003576994058676064,0.0011429786682128906,0.0011429786682128906,120.0,0.00012366374333699546,6.96033239364624e-05,0.0010660886764526367
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,,shared_minus_overlapping_pair_trace,2.94551246042829e-05,0.00010248273611068726,0.00010248273611068726,133.33331298828125,1.146008570988973e-05,6.640329957008362e-06,9.210500866174698e-05
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-04,,shared_minus_overlapping_pair_trace,-0.002085645915940404,-0.003287076950073242,0.003287076950073242,60.0,-0.00020365397135416668,-0.0012134164571762085,-0.0010379552841186523
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,,shared_minus_overlapping_pair_trace,-0.00018046647892333567,-0.0002787187695503235,0.0002787187695503235,53.33331298828125,-1.6945054133733115e-05,-0.00012682005763053894,-9.042676538228989e-05
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-03,,shared_minus_overlapping_pair_trace,0.0003582556964829564,0.0011453628540039062,0.0011453628540039062,120.0,0.00012386163075764974,6.96331262588501e-05,0.001068115234375
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,,shared_minus_overlapping_pair_trace,3.265291525167413e-05,0.00010997802019119263,0.00010997802019119263,133.33331298828125,1.2292762597401937e-05,7.0938840508461e-06,0.00010070763528347015
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-02,,shared_minus_overlapping_pair_trace,0.00015254814934451133,0.00048804283142089844,0.00048804283142089844,120.0,5.273818969726562e-05,2.9578804969787598e-05,0.0004550069570541382
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,,shared_minus_overlapping_pair_trace,1.5352170521509834e-05,5.036592483520508e-05,5.036592483520508e-05,126.66665649414062,5.607356627782187e-06,3.2158568501472473e-06,4.6778470277786255e-05
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-01,,shared_minus_overlapping_pair_trace,5.0139427912654355e-05,0.00016045570373535156,0.00016045570373535156,126.66665649414062,1.7335414886474608e-05,9.715557098388672e-06,0.00014957785606384277
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-01,,shared_minus_overlapping_pair_trace,5.553662958845962e-06,1.7970800399780273e-05,1.7970800399780273e-05,126.66665649414062,1.9741058349609373e-06,1.123175024986267e-06,1.6734935343265533e-05
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+00,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+00,,shared_minus_overlapping_pair_trace,0.0,0.0,0.0,,0.0,0.0,0.0
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+01,,shared_minus_overlapping_pair_trace,-5.010763925383799e-05,-0.00016045570373535156,0.00016045570373535156,120.0,-1.7333825429280602e-05,-9.715557098388672e-06,-0.00014960765838623047
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+01,,shared_minus_overlapping_pair_trace,-6.6578386395121925e-06,-2.1323561668395996e-05,2.1323561668395996e-05,120.0,-2.256333827972412e-06,-1.2703239917755127e-06,-1.9673258066177368e-05
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+02,,shared_minus_overlapping_pair_trace,-0.00015254814934451133,-0.00048804283142089844,0.00048804283142089844,120.0,-5.274057388305664e-05,-2.9638409614562988e-05,-0.0004550665616989136
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+02,,shared_minus_overlapping_pair_trace,-2.2046764570404775e-05,-7.070600986480713e-05,7.070600986480713e-05,120.0,-7.317463556925456e-06,-4.092231392860413e-06,-6.457418203353882e-05
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+03,,shared_minus_overlapping_pair_trace,-0.00035823186044581234,-0.001145482063293457,0.001145482063293457,120.0,-0.00012386083602905273,-6.961822509765625e-05,-0.0010681301355361938
70#15,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+03,,shared_minus_overlapping_pair_trace,-5.6093929742928594e-05,-0.00018005073070526123,0.00018005073070526123,120.0,-1.8284320831298828e-05,-1.015886664390564e-05,-0.0001630205661058426
70#15,PC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+04,,shared_minus_overlapping_pair_trace,0.0020856698974967003,0.003287076950073242,0.003287076950073242,60.0,0.00020365317662556968,0.0012134313583374023,0.0010379403829574585
